anime_id,name,genre,type,episodes,rating,members,combined_features
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",OVA,1,7.24,18795,"final fantasy vii: on the way to a smile - episode: denzel action, fantasy, super power ova"
1179,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108,"gakuen senki muryou adventure, mecha, sci-fi, shounen, space, supernatural tv"
3219,Gakuen Utopia Manabi Straight! Special,"Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800,"gakuen utopia manabi straight! special comedy, school, sci-fi, slice of life special"
6610,Ibara no Ou,"Action, Mystery, Sci-Fi, Thriller",Movie,1,7.24,38670,"ibara no ou action, mystery, sci-fi, thriller movie"
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,"igpx: immortal grand prix (2005) drama, mecha, sci-fi, shounen, sports tv"
3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",OVA,1,7.24,3118,"kodomo no omocha comedy, drama, school, shoujo ova"
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,"Adventure, Shounen, Supernatural",Movie,1,7.24,3630,"konjiki no gash bell!!: mecha vulkan no raishuu adventure, shounen, supernatural movie"
25143,"Kono Danshi, Sekika ni Nayandemasu.","Drama, School, Shounen Ai",OVA,1,7.24,8873,"kono danshi, sekika ni nayandemasu. drama, school, shounen ai ova"
690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",TV,26,7.24,21550,"kyuuketsuhime miyu (tv) action, demons, drama, horror, vampire tv"
1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687,"mahou senshi louie adventure, comedy, fantasy, magic, shounen tv"
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",TV,40,7.24,16571,"mahou shoujo-tai arusu adventure, comedy, fantasy, magic tv"
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"Action, Mecha, Military",Special,1,7.24,3547,"mobile suit gundam: the 08th ms team - a battle with the third dimension action, mecha, military special"
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746,"monkey punch: manga katsudou daishashin action, adventure, comedy, ecchi, parody, seinen tv"
8917,Mouretsu Pirates,"Sci-Fi, Space",TV,26,7.24,48245,"mouretsu pirates sci-fi, space tv"
30771,Mudai,"Drama, Music, Romance, Slice of Life",Music,1,7.24,1242,"mudai drama, music, romance, slice of life music"
34034,Pokemon Sun &amp; Moon,"Action, Game, Kids, School",TV,Unknown,7.23,11030,"pokemon sun &amp; moon action, game, kids, school tv"
11841,Qin Shiming Yue Zhi: Ye Jin Tianming,"Action, Fantasy, Historical, Martial Arts",TV,18,7.24,366,"qin shiming yue zhi: ye jin tianming action, fantasy, historical, martial arts tv"
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",TV,26,7.24,16331,"rd sennou chousashitsu action, sci-fi tv"
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958,"rosario to vampire capu2 comedy, ecchi, fantasy, harem, romance, school, vampire tv"
678,Shadow Skill: Eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",TV,26,7.24,7977,"shadow skill: eigi adventure, drama, fantasy, magic, martial arts, shounen, super power tv"
19117,Toaru Hikuushi e no Koiuta,"Adventure, Drama, Romance",TV,13,7.24,53375,"toaru hikuushi e no koiuta adventure, drama, romance tv"
2429,Unico: Mahou no Shima e,"Adventure, Fantasy, Kids",Movie,1,7.24,1200,"unico: mahou no shima e adventure, fantasy, kids movie"
2716,Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,33,7.24,923,"urayasu tekkin kazoku comedy, shounen tv"
13171,Wasurenagumo,"Comedy, Supernatural",Movie,1,7.24,18000,"wasurenagumo comedy, supernatural movie"
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887,"yat anshin! uchuu ryokou adventure, comedy, sci-fi, shounen tv"
1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108,"yuugo: koushounin action, drama, military, mystery, psychological, seinen tv"
8475,Asura,"Drama, Historical",Movie,1,7.23,16702,"asura drama, historical movie"
24973,Bokura wa Minna Kawaisou Specials,Comedy,Special,14,7.23,7292,bokura wa minna kawaisou specials comedy special
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,11,7.23,16116,"concrete revolutio: choujin gensou - the last song action, demons, drama, fantasy, mystery, sci-fi, super power, supernatural tv"
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.23,1125,"crayon shin-chan movie 11: arashi wo yobu eikou no yakiniku road comedy, ecchi, kids, school, shounen, slice of life movie"
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625,"cyborg 009 (1979) action, adventure, mecha, sci-fi, shounen tv"
2962,Digimon Adventure 02 Movies,"Adventure, Fantasy, Kids, Sci-Fi",Movie,2,7.23,26543,"digimon adventure 02 movies adventure, fantasy, kids, sci-fi movie"
4200,Dirty Pair OVA,"Adventure, Comedy, Police, Sci-Fi",OVA,10,7.23,2783,"dirty pair ova adventure, comedy, police, sci-fi ova"
2674,Doraemon Movie 16: Nobita no Sousei Nikki,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.23,864,"doraemon movie 16: nobita no sousei nikki adventure, comedy, fantasy, kids, sci-fi, shounen movie"
5670,GA: Geijutsuka Art Design Class,"Comedy, School, Seinen, Slice of Life",TV,12,7.23,12825,"ga: geijutsuka art design class comedy, school, seinen, slice of life tv"
18411,Gingitsune,"Seinen, Slice of Life, Supernatural",TV,12,7.23,33429,"gingitsune seinen, slice of life, supernatural tv"
3760,Grimm Douwa: Kin no Tori,"Adventure, Fantasy",Movie,1,7.23,405,"grimm douwa: kin no tori adventure, fantasy movie"
13561,Guilty Crown: 4-koma Gekijou,Comedy,Special,11,7.23,13053,guilty crown: 4-koma gekijou comedy special
3121,Kodomo no Jikan OVA,"Comedy, Ecchi, School",OVA,3,7.23,20376,"kodomo no jikan ova comedy, ecchi, school ova"
1397,Macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",TV,49,7.23,15420,"macross 7 action, adventure, comedy, drama, mecha, military, music, romance, sci-fi, shounen tv"
2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,"Comedy, Drama, Romance",OVA,1,7.23,2341,"maison ikkoku: ikkokujima nanpa shimatsuki comedy, drama, romance ova"
1215,Mobile Suit Gundam Seed C.E.73: Stargazer,"Mecha, Military, Sci-Fi, Space",ONA,3,7.23,15203,"mobile suit gundam seed c.e.73: stargazer mecha, military, sci-fi, space ona"
15719,Oda Nobuna no Yabou Soushuuhen,"Comedy, Historical, Romance",Special,1,7.23,5965,"oda nobuna no yabou soushuuhen comedy, historical, romance special"
1565,Pokemon Diamond &amp; Pearl,"Action, Adventure, Comedy, Fantasy, Kids",TV,191,7.23,48203,"pokemon diamond &amp; pearl action, adventure, comedy, fantasy, kids tv"
31564,Sansha Sanyou,"Comedy, School, Slice of Life",TV,12,7.23,28423,"sansha sanyou comedy, school, slice of life tv"
9055,Tamayura,"Comedy, Drama, Slice of Life",OVA,4,7.23,23883,"tamayura comedy, drama, slice of life ova"
22583,Uchuu Kyoudai: Number Zero,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",Movie,1,7.22,2657,"uchuu kyoudai: number zero comedy, sci-fi, seinen, slice of life, space movie"
842,Ushio to Tora,"Action, Comedy, Horror",OVA,10,7.23,6086,"ushio to tora action, comedy, horror ova"
21189,"Wake Up, Girls! Shichinin no Idol","Drama, Music",Movie,1,7.23,14420,"wake up, girls! shichinin no idol drama, music movie"
553,Yami no Matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",TV,13,7.23,34177,"yami no matsuei comedy, drama, fantasy, horror, magic, shoujo, shounen ai, vampire tv"
482,Yu☆Gi☆Oh!: Duel Monsters GX,"Action, Comedy, Fantasy, Game, Shounen",TV,180,7.23,74331,"yu☆gi☆oh!: duel monsters gx action, comedy, fantasy, game, shounen tv"
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",OVA,2,7.22,13671,"a-channel+smile comedy, school, seinen, slice of life ova"
16201,Aku no Hana,"Drama, Psychological, Romance, School",TV,13,7.22,86669,"aku no hana drama, psychological, romance, school tv"
3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378,"aoki ryuusei spt layzner mecha, military, sci-fi, shounen, space tv"
22677,Appleseed Alpha,"Action, Adventure, Mecha, Military, Police, Sci-Fi",Movie,1,7.22,8048,"appleseed alpha action, adventure, mecha, military, police, sci-fi movie"
23361,Bakuman. 3rd Season Specials,Comedy,Special,2,7.22,6765,bakuman. 3rd season specials comedy special
1576,Bakumatsu Kikansetsu Irohanihoheto,"Action, Drama, Historical, Samurai",ONA,26,7.22,28097,"bakumatsu kikansetsu irohanihoheto action, drama, historical, samurai ona"
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Shoujo,Special,1,7.22,10441,bishoujo senshi sailor moon r: make up! sailor senshi shoujo special
4286,Bonobono (TV),Comedy,TV,48,7.22,418,bonobono (tv) comedy tv
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,7.22,19762,"cat shit one action, fantasy, military ona"
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",Movie,1,7.22,3344,"chirin no suzu adventure, drama, fantasy movie"
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,"Comedy, School",ONA,6,7.22,31544,"chuunibyou demo koi ga shitai! ren lite comedy, school ona"
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.22,1122,"crayon shin-chan movie 12: arashi wo yobu! yuuhi no kasukabe boys comedy, ecchi, kids, school, shounen, slice of life movie"
424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",TV,24,7.22,9131,"dirty pair adventure, comedy, police, sci-fi tv"
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,1,7.22,3518,"ghost in the shell: stand alone complex 2nd gig - individual eleven - tachikoma no hibi comedy, mecha, sci-fi special"
5983,Higepiyo,Comedy,TV,39,7.22,4427,higepiyo comedy tv
665,JoJo no Kimyou na Bouken: Adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,7,7.22,20337,"jojo no kimyou na bouken: adventure adventure, drama, fantasy, horror, shounen, supernatural, vampire ova"
29927,Kaguya-hime,"Historical, Kids",Movie,1,7.22,470,"kaguya-hime historical, kids movie"
32686,Keijo!!!!!!!!,"Ecchi, Shounen, Sports",TV,12,7.22,83438,"keijo!!!!!!!! ecchi, shounen, sports tv"
4375,Kyoro-chan,"Adventure, Comedy, Fantasy",TV,91,7.22,1124,"kyoro-chan adventure, comedy, fantasy tv"
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12,7.22,12409,"muteki kanban musume action, comedy, martial arts, parody, shounen tv"
5200,Offside (TV),"Action, Drama, Sports",TV,39,7.22,1232,"offside (tv) action, drama, sports tv"
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,7.22,13885,"otaku no video comedy, drama, historical, magic, mecha, sci-fi ova"
10822,Ranma ½: Totteoki Talk Best of Memories,"Comedy, Martial Arts, Slice of Life",OVA,1,7.22,1996,"ranma ½: totteoki talk best of memories comedy, martial arts, slice of life ova"
1601,Red Garden,"Drama, Mystery",TV,22,7.22,27169,"red garden drama, mystery tv"
5691,Rekka no Honoo: Final Burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",Special,1,7.22,4083,"rekka no honoo: final burning action, adventure, magic, martial arts, school, sci-fi, super power special"
5199,Seto no Hanayome Fan Disc,"Comedy, Parody, School",Special,2,7.22,4855,"seto no hanayome fan disc comedy, parody, school special"
1066,Shakugan no Shana Specials,"Comedy, Parody",Special,4,7.22,27261,"shakugan no shana specials comedy, parody special"
566,Tetsuwan Birdy,"Action, Comedy, Sci-Fi, Shounen",OVA,4,7.22,13855,"tetsuwan birdy action, comedy, sci-fi, shounen ova"
21085,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12,7.22,106381,"witch craft works action, fantasy, magic, seinen, supernatural tv"
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",TV,12,7.22,22770,"yoake mae yori ruriiro na: crescent love comedy, romance, school, sci-fi tv"
29513,Aki no Kanade,"Music, School, Slice of Life",Movie,1,7.21,9611,"aki no kanade music, school, slice of life movie"
54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1,7.21,49553,"appleseed (movie) action, drama, mecha, military, police, sci-fi, shounen movie"
762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1,7.21,78111,"bleach: memories in the rain action, adventure, drama, shounen, supernatural special"
2043,Cat&#039;s Eye,"Action, Adventure, Comedy, Mystery, Romance",TV,73,7.21,7608,"cat&#039;s eye action, adventure, comedy, mystery, romance tv"
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,7.21,4838,"chikyuu bouei kigyou dai-guard adventure, comedy, mecha, military, sci-fi tv"
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.21,1517,"crayon shin-chan movie 08: arashi wo yobu jungle comedy, ecchi, kids, school, shounen, slice of life movie"
10155,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,7.21,97809,"dog days action, adventure, fantasy, magic tv"
2517,Eikoku Koi Monogatari Emma: Intermission,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1,7.21,3261,"eikoku koi monogatari emma: intermission drama, historical, romance, seinen, slice of life special"
28211,Harmony,"Psychological, Sci-Fi",Movie,1,7.21,25245,"harmony psychological, sci-fi movie"
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,7.21,203618,"ichiban ushiro no daimaou action, comedy, ecchi, fantasy, harem, magic, school, shounen tv"
4156,Ichigo Mashimaro Episode 0,Comedy,Special,1,7.21,9610,ichigo mashimaro episode 0 comedy special
432,Iria: Zeiram The Animation,"Action, Adventure, Sci-Fi, Space",OVA,6,7.21,10208,"iria: zeiram the animation action, adventure, sci-fi, space ova"
31405,Joker Game,"Drama, Historical, Military",TV,12,7.21,102560,"joker game drama, historical, military tv"
9159,Kaibutsu Oujo (OVA),"Action, Comedy, Horror, Shounen, Supernatural",OVA,3,7.21,8690,"kaibutsu oujo (ova) action, comedy, horror, shounen, supernatural ova"
2176,Kiddy Grade: Ignition,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.21,3466,"kiddy grade: ignition action, mecha, sci-fi, super power movie"
20649,Kimi no Iru Machi OVA,"Drama, Romance, Slice of Life",OVA,2,7.21,9866,"kimi no iru machi ova drama, romance, slice of life ova"
21853,Love Live! School Idol Project Recap,"Music, School, Slice of Life",Special,1,7.21,4249,"love live! school idol project recap music, school, slice of life special"
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance, School",TV,24,7.21,16922,"mamoru-kun ni megami no shukufuku wo! comedy, romance, school tv"
4926,Marco: Haha wo Tazunete Sanzenri,"Adventure, Drama",Movie,1,7.21,1060,"marco: haha wo tazunete sanzenri adventure, drama movie"
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,7.21,110042,"medaka box action, comedy, ecchi, martial arts, school, shounen, super power tv"
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,7.21,198876,"mekakucity actors comedy, romance, sci-fi, super power, supernatural tv"
1135,Munto: Toki no Kabe wo Koete,"Action, Fantasy, Magic, Super Power",OVA,1,7.21,7843,"munto: toki no kabe wo koete action, fantasy, magic, super power ova"
2200,Muteki Choujin Zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,23,7.21,1570,"muteki choujin zanbot 3 action, drama, mecha, sci-fi, shounen tv"
11021,Muv-Luv Alternative: Total Eclipse,"Action, Mecha, Military, Sci-Fi",TV,24,7.21,55531,"muv-luv alternative: total eclipse action, mecha, military, sci-fi tv"
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26,7.21,44009,"negima!? adventure, comedy, ecchi, fantasy, harem, magic, romance, school, supernatural tv"
1619,Negima!? Haru Special!?,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,1,7.21,13563,"negima!? haru special!? comedy, ecchi, fantasy, harem, magic, romance, shounen, super power ova"
1944,Photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",OVA,6,7.21,7935,"photon action, adventure, comedy, drama, ecchi, mecha, romance, sci-fi ova"
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",Movie,1,7.21,2530,"precure all stars movie new stage: mirai no tomodachi fantasy, magic, shoujo movie"
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",OVA,2,7.21,12239,"saishuu heiki kanojo: another love song drama, romance, sci-fi ova"
6203,Sasameki Koto,"Comedy, Romance, School, Shoujo Ai",TV,13,7.21,34297,"sasameki koto comedy, romance, school, shoujo ai tv"
2117,Shin Captain Tsubasa,"Action, Shounen, Sports",OVA,13,7.21,4630,"shin captain tsubasa action, shounen, sports ova"
1101,Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi, Shounen, Space",Movie,1,7.21,10523,"tenchi muyou! manatsu no eve action, comedy, sci-fi, shounen, space movie"
9733,The TV Show,Music,Music,1,7.21,2066,the tv show music music
1539,Touch: Cross Road - Kaze no Yukue,"Romance, Shounen, Sports",Special,1,7.21,1513,"touch: cross road - kaze no yukue romance, shounen, sports special"
19383,Yami Shibai,"Dementia, Horror, Supernatural",TV,13,7.21,33275,"yami shibai dementia, horror, supernatural tv"
1264,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen",TV,39,7.21,11015,"yoroiden samurai troopers adventure, samurai, sci-fi, shounen tv"
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,"Adventure, Fantasy, Game, Shounen",Special,1,7.21,9429,"yu☆gi☆oh! duel monsters: battle city special adventure, fantasy, game, shounen special"
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,7.21,689,"yuusha shirei dagwon action, adventure, martial arts, mecha, school, super power tv"
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",OVA,3,7.2,1659,"akazukin chacha ova comedy, fantasy, magic ova"
1079,Armitage III,"Action, Adventure, Mecha, Police, Romance, Sci-Fi",OVA,4,7.2,14930,"armitage iii action, adventure, mecha, police, romance, sci-fi ova"
19877,Battle Spirits: Sword Eyes Gekitouden,Shounen,TV,21,7.21,570,battle spirits: sword eyes gekitouden shounen tv
9907,Bokura no Live Kimi to no Life,Music,Music,1,7.2,10426,bokura no live kimi to no life music music
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",TV,12,7.2,121005,"dance in the vampire bund action, supernatural, vampire tv"
2669,Doraemon Movie 06: Nobita no Little Star Wars,"Fantasy, Space",Movie,1,7.2,1059,"doraemon movie 06: nobita no little star wars fantasy, space movie"
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.2,896,"doraemon movie 18: nobita no nejimaki city boukenki adventure, fantasy, kids, shounen movie"
